31476134
416085
878470
1044920
878478
2010847
48478
210155
31106111
476270
31000473
31351638
3672297
31000532
31000523
3672319
31351636
20076080
31000434
3672338
31459092
31056680
10437954
20057258
423438
3769559
30973001
857224
1276449
584989
1708400
6030199
31291367
4199957
933867
934246
3769784
3769739
3769747
3769757
3769775
3769808
832688
407139
31017532
20077464
856882
856862
20077421
31104337
31285166
31288647
3977334
975929
30979945
6816296
31218501
3728912
3767048
31089924
31113037
31021828
4196557
31016278
490121
9966987
19111
4145463
4145428
31210088
2050482
529604
1272
417542
31134932
31425945
31222601
31401903
31387905
10052618
10052620
10052619
31160324
31160325
10441202
31047872
31452266
30933039
31479302
31299652
31466005
31040846
31368166
31408247
31137715
31158633
31285147
31394939
31131576
3983100
3983090
1247292
30911754
130653
31122744
376781
376782
447709
1951545
1951539
478146
5772365
31306007
5774622
5774630
5774631
30995986
9972699
31220076
10055217
31047047
31049035
30927925
31081339
31389441
31394369
841965
9966476
131713
30909358
511639
337249
395475
1719169
12976
2010900
40860
10405680
1026157
897317
31128695
31316721
388750
22219
732041
732043
956650
194287
183185
31010924
1703531
876306
876282
345597
817893
303572
202077
7340
476746
717040
30943855
30943930
10426816
31053994
844406
40897
2015577
31148098
10443792
31127594
2074251
6013563
1240479
10298589
10438529
3950629
509031
10298610
852801
6013554
815959
10443753
214068
525597
328033
1100543
1100555
197126
989352
5810605
31349939
3736465
31053878
2022360
10209826
849721
5774982
6303
851669
502744
10442166
10442165
1706901
20050417
10291904
119282
215827
25923499
3950996
20066237
3950980
347086
1720805
20066429
1720800
20066509
1720822
111816
31015300
31014835
282654
821774
31068602
1704071
31337117
941096
31435031
941868
654875
822291
105694
904288
412892
904290
559699
20060332
10439717
10445795
9977674
1263996
37221
21772
185244
349960
259491
721433
786456
559661
10007649
1719668
1950401
20049337
20049362
169151
1237214
834154
274037
9271
120693
760662
821371
6014666
6014671
104108
819774
918746
676724
819779
5775403
390936
9532907
30996116
6816959
9972596
257516
9972591
3766455
2077263
31220078
317028
21968
840281
714167
99056
10435640
509201
20073543
10157483
3661453
864727
31392950
31399902
244491
224667
38691
789644
946008
31402871
31078320
834122
295298
30993963
226677
31096918
857220
31351456
31351455
31351457
6030204
10054652
10054648
10054717
31405519
9966380
9966354
818734
720271
931572
9967015
9967111
9967026
9966422
635547
9966384
9966390
9966409
9966417
9966428
9966437
9966467
9966471
9966473
9966479
9966481
9967029
9967050
9967090
9967092
9967085
9966351
9966383
9966433
9967004
9967010
9967017
9967067
237022
9966466
9967059
1466
818736
